oaColorName;publicationId;year;publisherId;publisherName;journalId;journalTitle
Hybrid;pub.1114227157;2019;pblshr.1000286;Oxford University Press (OUP);jour.1091325;European Heart Journal
Gold;pub.1114232949;2019;pblshr.1000297;Springer Nature;jour.1036453;Journal of Cardiothoracic Surgery
Gold;pub.1114233963;2019;pblshr.1000340;Public Library of Science (PLoS);jour.1037553;PLoS ONE
Grün;pub.1114235293;2019;pblshr.1000079;EMBO;jour.1093201;The EMBO Journal
Unbekannt;pub.1114345836;2019;;;jour.1088755;Sleep
Closed;pub.1114499064;2019;pblshr.1000194;Thieme;jour.1371252;RöFo
Closed;pub.1114501211;2019;pblshr.1000179;SAGE Publications;jour.1038121;The Neuroradiology Journal
Hybrid;pub.1114502987;2019;pblshr.1000078;Elsevier;jour.1077105;Journal of Molecular Biology
Bronze;pub.1114523540;2019;pblshr.1000297;Springer Nature;jour.1358261;Acta Neurochirurgica
Closed;pub.1114526027;2019;pblshr.1000078;Elsevier;jour.1016296;Journal of Dentistry
Bronze;pub.1114948594;2019;pblshr.1000736;American Society of Nephrology (ASN);jour.1036729;Clinical Journal of the American Society of Nephrology
Gold;pub.1114962487;2019;pblshr.1000297;Springer Nature;jour.1045337;Scientific Reports
Hybrid;pub.1114969873;2019;pblshr.1000078;Elsevier;jour.1055382;Clinica Chimica Acta
Gold;pub.1114981975;2019;pblshr.1000297;Springer Nature;jour.1048594;Acta Neuropathologica Communications
Closed;pub.1115023077;2019;pblshr.1000179;SAGE Publications;jour.1087583;Behavior Modification
Gold;pub.1115031537;2019;pblshr.1000425;Akademiai Kiado Zrt.;jour.1045746;European Journal of Microbiology and Immunology
Closed;pub.1115170690;2019;pblshr.1000297;Springer Nature;jour.1043149;Clinical Neuroradiology
Closed;pub.1115216396;2019;pblshr.1000078;Elsevier;jour.1017012;The American Journal of Human Genetics
Closed;pub.1115218211;2019;pblshr.1000078;Elsevier;jour.1358061;Journal of Investigative Dermatology
Hybrid;pub.1115218649;2019;pblshr.1000078;Elsevier;jour.1103053;NeuroImage
Gold;pub.1115220673;2019;pblshr.1000297;Springer Nature;jour.1045337;Scientific Reports
Closed;pub.1115227114;2019;pblshr.1000127;Karger Publishers;jour.1000074;Psychotherapy and Psychosomatics
Closed;pub.1115233336;2019;pblshr.1000393;Society for Neuroscience;jour.1092210;Journal of Neuroscience
Hybrid;pub.1115436765;2019;pblshr.1000078;Elsevier;jour.1103723;Methods
Closed;pub.1115628363;2019;pblshr.1000078;Elsevier;jour.1100829;Molecular and Cellular Neuroscience
Hybrid;pub.1115800631;2019;pblshr.1000311;Wiley;jour.1103045;Human Mutation
Closed;pub.1115909537;2019;pblshr.1000297;Springer Nature;jour.1004761;European Archives of Oto-Rhino-Laryngology
Closed;pub.1115944911;2019;pblshr.1000233;American Society of Clinical Oncology (ASCO);jour.1312191;Journal of Clinical Oncology
Closed;pub.1115945240;2019;pblshr.1000233;American Society of Clinical Oncology (ASCO);jour.1312191;Journal of Clinical Oncology
Closed;pub.1115945506;2019;pblshr.1000233;American Society of Clinical Oncology (ASCO);jour.1312191;Journal of Clinical Oncology
Closed;pub.1115946523;2019;pblshr.1000233;American Society of Clinical Oncology (ASCO);jour.1312191;Journal of Clinical Oncology
Closed;pub.1115946891;2019;pblshr.1000233;American Society of Clinical Oncology (ASCO);jour.1312191;Journal of Clinical Oncology
Closed;pub.1115946902;2019;pblshr.1000233;American Society of Clinical Oncology (ASCO);jour.1312191;Journal of Clinical Oncology
Closed;pub.1115953763;2019;pblshr.1000078;Elsevier;jour.1017827;Journal of Psychosomatic Research
Closed;pub.1115961959;2019;pblshr.1000078;Elsevier;jour.1017827;Journal of Psychosomatic Research
Gold;pub.1115987088;2019;pblshr.1000027;Association for Research in Vision and Ophthalmology (ARVO);jour.1047645;Translational Vision Science & Technology
Hybrid;pub.1116091514;2019;pblshr.1000297;Springer Nature;jour.1050045;Current Developmental Disorders Reports
Gold;pub.1116110243;2019;pblshr.1000311;Wiley;jour.1052536;ESC Heart Failure
Gold;pub.1116123431;2019;pblshr.1000010;American Medical Association (AMA);jour.1321825;JAMA Network Open
Gold;pub.1116144512;2019;pblshr.1001965;Frontiers;jour.1045166;Frontiers in Immunology
Closed;pub.1116185511;2019;pblshr.1000297;Springer Nature;jour.1091062;CardioVascular and Interventional Radiology
Closed;pub.1116303706;2019;pblshr.1000233;American Society of Clinical Oncology (ASCO);jour.1312191;Journal of Clinical Oncology
Hybrid;pub.1116350409;2019;pblshr.1000316;American Chemical Society (ACS);jour.1043112;The Journal of Physical Chemistry Letters
Hybrid;pub.1116597591;2019;pblshr.1000297;Springer Nature;jour.1119411;Genetics in Medicine
Hybrid;pub.1116645121;2019;pblshr.1000297;Springer Nature;jour.1119477;Medicine, Health Care and Philosophy
Closed;pub.1116651994;2019;pblshr.1000127;Karger Publishers;jour.1007500;Caries Research
Closed;pub.1116670205;2019;pblshr.1000078;Elsevier;jour.1024230;Pancreatology
Closed;pub.1116670609;2019;pblshr.1000078;Elsevier;jour.1024230;Pancreatology
Closed;pub.1116672038;2019;pblshr.1000316;American Chemical Society (ACS);jour.1038917;ACS Nano
Gold;pub.1116848528;2019;pblshr.1000297;Springer Nature;jour.1042939;Cell Death & Disease
Closed;pub.1116868344;2019;pblshr.1000311;Wiley;jour.1095828;Pediatric Pulmonology
Closed;pub.1116884659;2019;pblshr.1000311;Wiley;jour.1085116;Contact Dermatitis
Closed;pub.1117008485;2019;pblshr.1000311;Wiley;jour.1085116;Contact Dermatitis
Hybrid;pub.1117009121;2019;pblshr.1000311;Wiley;jour.1102404;Pharmacoepidemiology and Drug Safety
Closed;pub.1117009122;2019;pblshr.1000311;Wiley;jour.1098945;Head & Neck
Hybrid;pub.1117025138;2019;pblshr.1000237;The Company of Biologists;jour.1006098;Journal of Cell Science
Gold;pub.1117034975;2019;pblshr.1001968;MDPI;jour.1043163;Cancers
Gold;pub.1117034996;2019;pblshr.1001968;MDPI;jour.1047891;Cells
Gold;pub.1117035020;2019;pblshr.1001968;MDPI;jour.1284499;Data
Closed;pub.1117042377;2019;pblshr.1000194;Thieme;jour.1085446;Thrombosis and Haemostasis
Closed;pub.1117044697;2019;pblshr.1000297;Springer Nature;jour.1289120;European Radiology
Bronze;pub.1117062882;2019;pblshr.1000311;Wiley;jour.1094111;Hematological Oncology
Bronze;pub.1117063897;2019;pblshr.1000311;Wiley;jour.1094111;Hematological Oncology
Grün;pub.1117067984;2019;pblshr.1000078;Elsevier;jour.1117828;Molecular Cell
Gold;pub.1117166579;2019;pblshr.1000297;Springer Nature;jour.1047422;Translational Neurodegeneration
Closed;pub.1117185867;2019;pblshr.1000078;Elsevier;jour.1015489;Forensic Science International
Closed;pub.1117289363;2019;pblshr.1000311;Wiley;jour.1021044;European Journal of Heart Failure
Gold;pub.1117292977;2019;pblshr.1000297;Springer Nature;jour.1042271;Clinical Epigenetics
Gold;pub.1117293218;2019;pblshr.1000232;American Society for Clinical Investigation;jour.1053075;JCI Insight
Closed;pub.1117293455;2019;pblshr.1000297;Springer Nature;jour.1018957;Nature
Hybrid;pub.1117293962;2019;pblshr.1000311;Wiley;jour.1021044;European Journal of Heart Failure
Closed;pub.1117297182;2019;pblshr.1000311;Wiley;jour.1032656;Pediatric Blood & Cancer
Closed;pub.1117298627;2019;pblshr.1000194;Thieme;jour.1085446;Thrombosis and Haemostasis
Hybrid;pub.1117299510;2019;pblshr.1000297;Springer Nature;jour.1115540;Molecular Psychiatry
Closed;pub.1117350535;2019;pblshr.1000374;De Gruyter;jour.1136998;tm - Technisches Messen
Bronze;pub.1117370896;2019;pblshr.1000286;Oxford University Press (OUP);jour.1017305;Brain
Bronze;pub.1117370950;2019;pblshr.1000286;Oxford University Press (OUP);jour.1027654;FEMS Yeast Research
Closed;pub.1117408103;2019;pblshr.1000078;Elsevier;jour.1345568;Respiratory Medicine
Gold;pub.1117413628;2019;pblshr.1000297;Springer Nature;jour.1038278;Child and Adolescent Psychiatry and Mental Health
Hybrid;pub.1117466872;2019;pblshr.1000078;Elsevier;jour.1014308;Journal of Molecular and Cellular Cardiology
Gold;pub.1117467257;2019;pblshr.1000078;Elsevier;jour.1047740;NeuroImage Clinical
Closed;pub.1117482944;2019;pblshr.1000311;Wiley;jour.1020093;Journal of Cutaneous Pathology
Hybrid;pub.1117493596;2019;pblshr.1000297;Springer Nature;jour.1115235;Operative Orthopädie und Traumatologie
Gold;pub.1117494025;2019;pblshr.1000297;Springer Nature;jour.1045337;Scientific Reports
Closed;pub.1117506203;2019;pblshr.1000194;Thieme;jour.1084674;Laryngo-Rhino-Otologie
Closed;pub.1117507352;2019;pblshr.1000286;Oxford University Press (OUP);jour.1114191;Inflammatory Bowel Diseases
Closed;pub.1117609403;2019;pblshr.1000078;Elsevier;jour.1313644;Neuroscience & Biobehavioral Reviews
Closed;pub.1117612055;2019;pblshr.1000297;Springer Nature;jour.1019073;Acta Neuropathologica
Gold;pub.1117617511;2019;pblshr.1000297;Springer Nature;jour.1043282;Nature Communications
Gold;pub.1117618729;2019;pblshr.1000340;Public Library of Science (PLoS);jour.1037553;PLoS ONE
Closed;pub.1117639180;2019;pblshr.1000127;Karger Publishers;jour.1106134;Folia Phoniatrica et Logopaedica
Gold;pub.1117655850;2019;pblshr.1000056;Cambridge University Press (CUP);jour.1021884;Primary Health Care Research & Development
Closed;pub.1117658117;2019;pblshr.1000286;Oxford University Press (OUP);jour.1297370;Rheumatology
Gold;pub.1117673711;2019;pblshr.1000078;Elsevier;jour.1047740;NeuroImage Clinical
Closed;pub.1117675727;2019;pblshr.1000276;Wolters Kluwer;jour.1005731;Investigative Radiology
Gold;pub.1117692775;2019;pblshr.1004374;eLife;jour.1046517;eLife
Bronze;pub.1117694783;2019;pblshr.1000311;Wiley;jour.1077197;Journal of Neurochemistry
Closed;pub.1117701528;2019;pblshr.1000078;Elsevier;jour.1030586;The Lancet Neurology
Bronze;pub.1117701707;2019;pblshr.1000311;Wiley;jour.1083576;International Endodontic Journal
Gold;pub.1117703035;2019;pblshr.1000297;Springer Nature;jour.1042271;Clinical Epigenetics
Gold;pub.1117708822;2019;pblshr.1000078;Elsevier;jour.1046010;Cell Reports
Grün;pub.1117711351;2019;;;jour.1093201;The EMBO Journal
Grün;pub.1117726322;2019;pblshr.1000078;Elsevier;jour.1089762;Journal of Affective Disorders
Closed;pub.1117726583;2019;pblshr.1000078;Elsevier;jour.1089909;Journal of the American Academy of Dermatology
Hybrid;pub.1117736129;2019;pblshr.1000311;Wiley;jour.1033202;Pharmaceutical Statistics
Closed;pub.1117764521;2019;pblshr.1000297;Springer Nature;jour.1116831;Clinical Oral Investigations
Grün;pub.1117820106;2019;pblshr.1000286;Oxford University Press (OUP);jour.1007282;Cardiovascular Research
Closed;pub.1117824969;2019;pblshr.1000297;Springer Nature;jour.1113716;Nature Medicine
Gold;pub.1117827171;2019;pblshr.1000297;Springer Nature;jour.1045337;Scientific Reports
Hybrid;pub.1117831574;2019;pblshr.1000297;Springer Nature;jour.1093123;Rheumatology International
Closed;pub.1117832225;2019;pblshr.1000297;Springer Nature;jour.1030201;Aging Clinical and Experimental Research
Gold;pub.1117842263;2019;pblshr.1000098;Hindawi;jour.1020745;Neural Plasticity
Gold;pub.1117842979;2019;pblshr.1000297;Springer Nature;jour.1039771;Journal of Hematology & Oncology
Closed;pub.1117868708;2019;pblshr.1000311;Wiley;jour.1030077;Pain Practice
Gold;pub.1117873109;2019;pblshr.1000297;Springer Nature;jour.1023790;BMC Genomics
Closed;pub.1117914327;2019;pblshr.1000194;Thieme;jour.1084674;Laryngo-Rhino-Otologie
Gold;pub.1117917881;2019;pblshr.1001965;Frontiers;jour.1045166;Frontiers in Immunology
Closed;pub.1117918090;2019;pblshr.1000078;Elsevier;jour.1090630;Psychiatry Research
Closed;pub.1117938322;2019;pblshr.1000297;Springer Nature;jour.1018193;Der Nervenarzt
Hybrid;pub.1117958561;2019;pblshr.1001756;American Society of Neuroradiology (ASNR);jour.1091087;American Journal of Neuroradiology
Gold;pub.1117968962;2019;pblshr.1003145;Copernicus Publications;jour.1154667;Primate Biology
Gold;pub.1117971071;2019;pblshr.1001968;MDPI;jour.1048290;Journal of Clinical Medicine
Hybrid;pub.1117982462;2019;pblshr.1000286;Oxford University Press (OUP);jour.1119333;Nicotine & Tobacco Research
Gold;pub.1117983781;2019;pblshr.1000286;Oxford University Press (OUP);jour.1018982;Nucleic Acids Research
Closed;pub.1118008364;2019;pblshr.1000311;Wiley;jour.1294997;JDDG Journal der Deutschen Dermatologischen Gesellschaft
Closed;pub.1118018578;2019;pblshr.1000311;Wiley;jour.1101555;International Journal of Methods in Psychiatric Research
Gold;pub.1118033188;2019;pblshr.1001965;Frontiers;jour.1044398;Frontiers in Neurology
Closed;pub.1118037921;2019;pblshr.1000311;Wiley;jour.1022615;Pediatric Diabetes
Closed;pub.1118038705;2019;pblshr.1000078;Elsevier;jour.1039601;Brain Stimulation
Hybrid;pub.1118040288;2019;pblshr.1000278;Mary Ann Liebert;jour.1041590;Biopreservation and Biobanking
Closed;pub.1118064181;2019;pblshr.1000297;Springer Nature;jour.1004729;European Archives of Psychiatry and Clinical Neuroscience
Closed;pub.1118064602;2019;pblshr.1000297;Springer Nature;jour.1098844;Molecular Neurobiology
Gold;pub.1118090174;2019;pblshr.1001965;Frontiers;jour.1045166;Frontiers in Immunology
Closed;pub.1118095634;2019;pblshr.1000078;Elsevier;jour.1082734;Journal of the American Academy of Child & Adolescent Psychiatry
Gold;pub.1118097273;2019;pblshr.1000311;Wiley;jour.1052536;ESC Heart Failure
Grün;pub.1118102082;2019;pblshr.1007437;IOS Press;jour.1284291;Journal of Huntington's Disease
Gold;pub.1118118719;2019;pblshr.1001968;MDPI;jour.1048290;Journal of Clinical Medicine
Closed;pub.1118125247;2019;pblshr.1000078;Elsevier;jour.1089606;Molecular Immunology
Closed;pub.1118143811;2019;pblshr.1000311;Wiley;jour.1115233;Addiction Biology
Closed;pub.1118150379;2019;pblshr.1000311;Wiley;jour.1098240;Glia
Closed;pub.1118151477;2019;pblshr.1000311;Wiley;jour.1098240;Glia
Closed;pub.1118168323;2019;pblshr.1000286;Oxford University Press (OUP);jour.1043262;Briefings in Functional Genomics
Closed;pub.1119746253;2019;pblshr.1000078;Elsevier;jour.1015743;International Journal of Oral and Maxillofacial Surgery
Closed;pub.1119769030;2019;pblshr.1000078;Elsevier;jour.1033184;Heart Rhythm
Gold;pub.1119769530;2019;pblshr.1001965;Frontiers;jour.1044455;Frontiers in Pharmacology
Gold;pub.1119797061;2019;pblshr.1000297;Springer Nature;jour.1045150;Laboratory Animal Research
Gold;pub.1119803179;2019;pblshr.1001968;MDPI;jour.1043163;Cancers
Hybrid;pub.1119813588;2018;pblshr.1000311;Wiley;jour.1327631;JCSM rapid communications
Bronze;pub.1119819302;2019;pblshr.1000311;Wiley;jour.1032051;Journal of Thrombosis and Haemostasis
Gold;pub.1119822950;2019;pblshr.1001010;JMIR Publications;jour.1053709;JMIR Medical Education
Closed;pub.1119823169;2019;pblshr.1000127;Karger Publishers;jour.1049794;Oncology Research and Treatment
Closed;pub.1119823269;2019;pblshr.1000276;Wolters Kluwer;jour.1013101;Stroke
Closed;pub.1119824711;2019;pblshr.1000276;Wolters Kluwer;jour.1008793;Transplantation Journal
Hybrid;pub.1119862856;2019;pblshr.1000311;Wiley;jour.1039397;Autism Research
Hybrid;pub.1119864173;2019;pblshr.1000311;Wiley;jour.1044313;Research Synthesis Methods
Grün;pub.1119883820;2019;pblshr.1002475;Korean Association of Orthodontists (KAMJE);jour.1046787;The Korean Journal of Orthodontics
Closed;pub.1119887411;2019;pblshr.1000078;Elsevier;jour.1101548;European Neuropsychopharmacology
Gold;pub.1119888557;2019;pblshr.1001965;Frontiers;jour.1045166;Frontiers in Immunology
Closed;pub.1119889211;2019;pblshr.1000078;Elsevier;jour.1085139;Neuroscience
Unbekannt;pub.1119898290;2019;;;jour.1284272;Journal of NeuroInterventional Surgery
Gold;pub.1119918910;2019;pblshr.1000297;Springer Nature;jour.1024625;BMC Family Practice
Gold;pub.1119940105;2019;pblshr.1000297;Springer Nature;jour.1034001;Journal of Neuroinflammation
Closed;pub.1119945234;2019;pblshr.1000301;Taylor & Francis;jour.1021791;New Genetics and Society
Gold;pub.1119946299;2019;pblshr.1003145;Copernicus Publications;jour.1154667;Primate Biology
Grün;pub.1119946892;2019;pblshr.1000311;Wiley;jour.1021044;European Journal of Heart Failure
Closed;pub.1119977363;2019;pblshr.1000078;Elsevier;jour.1016892;Progress in Neurobiology
Closed;pub.1119979266;2019;pblshr.1000286;Oxford University Press (OUP);jour.1097935;European Journal of Cardio-thoracic Surgery
Gold;pub.1120023050;2019;pblshr.1001965;Frontiers;jour.1044398;Frontiers in Neurology
Closed;pub.1120025565;2019;pblshr.1000194;Thieme;jour.1094418;Pharmacopsychiatry
Gold;pub.1120034295;2019;pblshr.1000098;Hindawi;jour.1043332;Stroke Research and Treatment
Hybrid;pub.1120037358;2019;pblshr.1000239;BMJ;jour.1062273;Journal of Neurology Neurosurgery & Psychiatry
Gold;pub.1120092911;2019;pblshr.1000027;Association for Research in Vision and Ophthalmology (ARVO);jour.1086359;Investigative Ophthalmology & Visual Science
Gold;pub.1120112034;2019;pblshr.1000276;Wolters Kluwer;jour.1077253;Medicine
Hybrid;pub.1120129456;2019;pblshr.1000078;Elsevier;jour.1085455;Immunobiology
Gold;pub.1120135800;2019;pblshr.1000098;Hindawi;jour.1043818;Stem Cells International
Closed;pub.1120164015;2019;pblshr.1000297;Springer Nature;jour.1297382;Clinical Research in Cardiology
Gold;pub.1120170358;2019;pblshr.1000340;Public Library of Science (PLoS);jour.1032549;PLoS Biology
Gold;pub.1120180149;2019;pblshr.1003424;Korean Society of Interventional Neuroradiology;jour.1045198;Neurointervention
Closed;pub.1120197414;2019;pblshr.1000078;Elsevier;jour.1030586;The Lancet Neurology
Closed;pub.1120204682;2019;pblshr.1000078;Elsevier;jour.1046587;Multiple Sclerosis and Related Disorders
Closed;pub.1120209038;2019;pblshr.1000127;Karger Publishers;jour.1019609;Urologia Internationalis
Gold;pub.1120248361;2019;pblshr.1001968;MDPI;jour.1043163;Cancers
Gold;pub.1120251485;2019;pblshr.1000297;Springer Nature;jour.1035303;Head & Face Medicine
Grün;pub.1120252230;2019;pblshr.1000341;Proceedings of the National Academy of Sciences;jour.1082971;Proceedings of the National Academy of Sciences
Gold;pub.1120267732;2019;pblshr.1000078;Elsevier;jour.1049978;Toxicology Reports
Closed;pub.1120275438;2019;pblshr.1000078;Elsevier;jour.1095417;European Journal of Surgical Oncology
Hybrid;pub.1120275757;2019;pblshr.1000311;Wiley;jour.1105433;Human Brain Mapping
Hybrid;pub.1120276101;2019;pblshr.1000316;American Chemical Society (ACS);jour.1345331;Analytical Chemistry
Closed;pub.1120277495;2019;pblshr.1000078;Elsevier;jour.1094059;Diagnostic Microbiology and Infectious Disease
Closed;pub.1120288495;2019;pblshr.1000311;Wiley;jour.1103093;Journal of the European Academy of Dermatology and Venereology
Grün;pub.1120313874;2019;pblshr.1000297;Springer Nature;jour.1119546;Der Onkologe
Gold;pub.1120327298;2019;pblshr.1000297;Springer Nature;jour.1024948;BMC Medical Imaging
Closed;pub.1120332461;2019;pblshr.1000078;Elsevier;jour.1033780;Fuß & Sprunggelenk
Unbekannt;pub.1120333366;2019;;;jour.1032172;Orthopädie und Unfallchirurgie - Mitteilungen und Nachrichten
Gold;pub.1120334950;2019;pblshr.1000340;Public Library of Science (PLoS);jour.1037994;PLoS Neglected Tropical Diseases
Closed;pub.1120339208;2019;pblshr.1000316;American Chemical Society (ACS);jour.1028316;Nano Letters
Grün;pub.1120339349;2019;pblshr.1000297;Springer Nature;jour.1103138;Nature Genetics
Gold;pub.1120376508;2019;pblshr.1000297;Springer Nature;jour.1024950;BMC Neurology
Gold;pub.1120376551;2019;pblshr.1000297;Springer Nature;jour.1028525;Respiratory Research
Gold;pub.1120402081;2019;pblshr.1000311;Wiley;jour.1047619;Cancer Medicine
Grün;pub.1120404690;2019;pblshr.1000078;Elsevier;jour.1313644;Neuroscience & Biobehavioral Reviews
Closed;pub.1120407081;2019;pblshr.1000297;Springer Nature;jour.1097065;Leukemia
Gold;pub.1120409930;2019;pblshr.1000311;Wiley;;
Gold;pub.1120410095;2019;pblshr.1000027;Association for Research in Vision and Ophthalmology (ARVO);jour.1047645;Translational Vision Science & Technology
Closed;pub.1120410757;2019;pblshr.1000311;Wiley;jour.1028470;Stress and Health
Closed;pub.1120447854;2019;pblshr.1000301;Taylor & Francis;jour.1006373;Scandinavian Journal of Gastroenterology
Gold;pub.1120448023;2019;pblshr.1000010;American Medical Association (AMA);jour.1321825;JAMA Network Open
Gold;pub.1120475390;2019;pblshr.1000311;Wiley;jour.1047619;Cancer Medicine
Closed;pub.1120482216;2019;pblshr.1000078;Elsevier;jour.1313661;International Journal of Cardiology
Bronze;pub.1120490137;2019;pblshr.1000311;Wiley;jour.1077197;Journal of Neurochemistry
Hybrid;pub.1120495429;2019;pblshr.1000297;Springer Nature;jour.1022522;Current Neurology and Neuroscience Reports
Closed;pub.1120498547;2019;pblshr.1000297;Springer Nature;jour.1294874;Zeitschrift für Gerontologie und Geriatrie
Gold;pub.1120498793;2019;pblshr.1001965;Frontiers;jour.1044457;Frontiers in Synaptic Neuroscience
Closed;pub.1120525336;2019;pblshr.1000297;Springer Nature;jour.1098844;Molecular Neurobiology
Unbekannt;pub.1120528762;2019;;;jour.1102955;Assistive technology research series
Unbekannt;pub.1120528775;2019;;;jour.1102955;Assistive technology research series
Unbekannt;pub.1120529034;2019;;;jour.1102955;Assistive technology research series
Closed;pub.1120569838;2019;pblshr.1000286;Oxford University Press (OUP);jour.1091325;European Heart Journal
Closed;pub.1120597590;2019;pblshr.1000078;Elsevier;jour.1117441;European Journal of Paediatric Neurology
Gold;pub.1120610098;2019;pblshr.1000297;Springer Nature;jour.1045337;Scientific Reports
Gold;pub.1120634668;2019;pblshr.1000078;Elsevier;jour.1050942;Bone Reports
Gold;pub.1120635004;2019;pblshr.1004374;eLife;jour.1046517;eLife
Gold;pub.1120635380;2019;pblshr.1000297;Springer Nature;jour.1045271;Translational Psychiatry
Closed;pub.1120644833;2019;pblshr.1000286;Oxford University Press (OUP);jour.1091325;European Heart Journal
Gold;pub.1120655647;2019;pblshr.1000340;Public Library of Science (PLoS);jour.1037553;PLoS ONE
Closed;pub.1120655792;2019;pblshr.1000194;Thieme;jour.1371252;RöFo
Closed;pub.1120656507;2019;pblshr.1000297;Springer Nature;jour.1294996;European Journal of Trauma and Emergency Surgery
Closed;pub.1120656891;2019;pblshr.1000311;Wiley;jour.1103313;Experimental Dermatology
Hybrid;pub.1120656997;2019;pblshr.1000311;Wiley;jour.1103045;Human Mutation
Closed;pub.1120686240;2019;pblshr.1000078;Elsevier;jour.1088696;Trends in Neurosciences
Hybrid;pub.1120698660;2019;pblshr.1000239;BMJ;jour.1062273;Journal of Neurology Neurosurgery & Psychiatry
Closed;pub.1120720872;2019;pblshr.1000078;Elsevier;jour.1358061;Journal of Investigative Dermatology
Hybrid;pub.1120723452;2019;pblshr.1000194;Thieme;jour.1085446;Thrombosis and Haemostasis
Closed;pub.1120727381;2019;pblshr.1000276;Wolters Kluwer;jour.1038258;Current Opinion in Supportive and Palliative Care
Gold;pub.1120762814;2019;pblshr.1000311;Wiley;jour.1045793;Brain and Behavior
Closed;pub.1120763861;2019;pblshr.1000311;Wiley;jour.1294997;JDDG Journal der Deutschen Dermatologischen Gesellschaft
Closed;pub.1120765910;2019;pblshr.1000297;Springer Nature;jour.1099265;Der Schmerz
Closed;pub.1120766877;2019;pblshr.1000078;Elsevier;jour.1077219;The Lancet
Gold;pub.1120799590;2019;pblshr.1000098;Hindawi;jour.1096170;Disease Markers
Hybrid;pub.1120834984;2019;pblshr.1000311;Wiley;jour.1313351;Transfusion
Grün;pub.1120840051;2019;pblshr.1000078;Elsevier;jour.1009788;Journal of Electrocardiology
Unbekannt;pub.1120843570;2019;;;jour.1102955;Assistive technology research series
Gold;pub.1120850357;2019;pblshr.1000297;Springer Nature;jour.1034919;Fluids and Barriers of the CNS
Gold;pub.1120869207;2019;pblshr.1000297;Springer Nature;jour.1024632;BMC Cancer
Bronze;pub.1120877552;2019;pblshr.1000127;Karger Publishers;jour.1084546;Neuropsychobiology
Closed;pub.1120921536;2019;pblshr.1000297;Springer Nature;jour.1294956;Neurological Sciences
Closed;pub.1120930662;2019;pblshr.1000078;Elsevier;jour.1018321;Progress in Biophysics and Molecular Biology
Hybrid;pub.1120953837;2019;pblshr.1000311;Wiley;jour.1028854;Proteomics
Gold;pub.1120956358;2019;pblshr.1000297;Springer Nature;jour.1043282;Nature Communications
Gold;pub.1120958168;2019;pblshr.1001965;Frontiers;jour.1045696;Frontiers in Oncology
Bronze;pub.1120967249;2019;;;jour.1083576;International Endodontic Journal
Gold;pub.1120971959;2019;pblshr.1001965;Frontiers;jour.1040224;Frontiers in Cellular Neuroscience
Grün;pub.1120994421;2019;pblshr.1000028;American Society for Biochemistry & Molecular Biology (ASBMB);jour.1077138;Journal of Biological Chemistry
Closed;pub.1121000936;2019;pblshr.1000297;Springer Nature;jour.1004729;European Archives of Psychiatry and Clinical Neuroscience
Bronze;pub.1121004483;2019;pblshr.1009336;International Institute of Anticancer Research;jour.1092307;Anticancer Research
Closed;pub.1121009547;2019;pblshr.1000297;Springer Nature;jour.1112551;Cell Death & Differentiation
Gold;pub.1121013805;2019;pblshr.1000311;Wiley;jour.1044694;Journal of Cachexia, Sarcopenia and Muscle
Gold;pub.1121018846;2019;pblshr.1000286;Oxford University Press (OUP);jour.1018982;Nucleic Acids Research
Closed;pub.1121052704;2019;pblshr.1000393;Society for Neuroscience;jour.1092210;Journal of Neuroscience
Closed;pub.1121058807;2019;pblshr.1000297;Springer Nature;jour.1089641;Calcified Tissue International
Closed;pub.1121058826;2019;pblshr.1000297;Springer Nature;jour.1091062;CardioVascular and Interventional Radiology
Hybrid;pub.1121060572;2019;pblshr.1000317;AIP Publishing;jour.1026223;Chaos An Interdisciplinary Journal of Nonlinear Science
Hybrid;pub.1121060616;2019;pblshr.1000341;Proceedings of the National Academy of Sciences;jour.1082971;Proceedings of the National Academy of Sciences
Gold;pub.1121084505;2019;pblshr.1001965;Frontiers;jour.1043096;Frontiers in Aging Neuroscience
Gold;pub.1121086205;2019;pblshr.1001965;Frontiers;jour.1051073;Frontiers in Medicine
Closed;pub.1121091919;2019;pblshr.1000078;Elsevier;jour.1024230;Pancreatology
Gold;pub.1121097062;2019;pblshr.1000297;Springer Nature;jour.1030439;Critical Reviews in Computed Tomography
Closed;pub.1121117401;2019;pblshr.1000010;American Medical Association (AMA);jour.1017255;JAMA Neurology
Closed;pub.1121122830;2019;pblshr.1000127;Karger Publishers;jour.1009590;Digestion
Gold;pub.1121122945;2019;pblshr.1000301;Taylor & Francis;jour.1036809;International Journal of Chronic Obstructive Pulmonary Disease
Closed;pub.1121131344;2019;pblshr.1000179;SAGE Publications;jour.1156916;Journal of Scleroderma and Related Disorders
Closed;pub.1121141505;2019;pblshr.1007437;IOS Press;jour.1092621;Clinical Hemorheology and Microcirculation
Closed;pub.1121155004;2019;pblshr.1000297;Springer Nature;jour.1014805;Der Urologe
Gold;pub.1121176919;2019;pblshr.1000297;Springer Nature;jour.1050527;Neurology and Therapy
Gold;pub.1121182545;2019;pblshr.1000297;Springer Nature;jour.1043282;Nature Communications
Gold;pub.1121190545;2019;pblshr.1000078;Elsevier;jour.1046010;Cell Reports
Gold;pub.1121198712;2019;pblshr.1000297;Springer Nature;jour.1045337;Scientific Reports
Gold;pub.1121199218;2019;pblshr.1001968;MDPI;jour.1047891;Cells
